"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.077496487E1,-1.712533105E0,-3.949611155E0,-2.589022545E0,5.023468488E0
5.078500687E1,-8.815928900E-1,-4.374527147E0,-2.960977381E0,5.355472046E0
5.079504987E1,-2.028296784E-1,-4.278002481E0,-2.487154108E0,4.952613518E0
5.080509187E1,4.361379683E-1,-3.238100905E0,-1.954244282E0,3.807175398E0
5.081513487E1,9.475933367E-1,-1.789555553E0,-1.445962052E0,2.488221948E0
5.082517787E1,1.067228392E0,-7.306563735E-1,-7.509074740E-1,1.495559164E0
5.083521987E1,8.899102619E-1,-1.487824023E-1,2.185104489E-3,9.022645134E-1
5.084526287E1,6.827973519E-1,1.684793329E-1,5.313118549E-1,8.814135219E-1
5.085530487E1,5.414431062E-1,3.136230129E-1,8.739347186E-1,1.074840418E0
5.086534787E1,4.306450939E-1,2.943646234E-1,1.094608710E0,1.212548538E0
5.087539087E1,3.206336783E-1,2.473454082E-1,1.335005872E0,1.395072179E0
5.088543287E1,7.632560626E-2,3.015648848E-1,1.642837218E0,1.672029038E0
5.089547587E1,-3.369256291E-1,3.551996398E-1,1.834662144E0,1.898860407E0
5.090551787E1,-6.560166657E-1,4.180770886E-1,1.751414165E0,1.916402332E0
5.091556087E1,-8.019451882E-1,5.766839826E-1,1.355293956E0,1.677051642E0
5.092560287E1,-9.227596271E-1,7.255002987E-1,8.737921196E-1,1.463334781E0
5.093564587E1,-1.053127832E0,8.760169852E-1,5.149777311E-1,1.463450051E0
5.094568887E1,-1.184769706E0,1.022961608E0,3.037312051E-1,1.594484980E0
5.095573087E1,-1.278466367E0,9.910556906E-1,1.683033317E-1,1.626343643E0
5.096577387E1,-1.251219657E0,8.397467065E-1,1.287447251E-2,1.506947549E0
5.097581587E1,-1.191707135E0,6.092366016E-1,-1.882200446E-1,1.351577566E0
5.098585887E1,-1.079006439E0,4.590882897E-1,-2.959644947E-1,1.209384941E0
5.099590187E1,-9.250792176E-1,3.324446154E-1,-3.091441188E-1,1.030466432E0
5.100594387E1,-7.205946310E-1,2.585241151E-1,-2.520079780E-1,8.059772709E-1
5.101598687E1,-4.594135411E-1,2.172655767E-1,-2.324046759E-1,5.588175605E-1
5.102602887E1,-1.906106056E-1,2.070586771E-1,-1.946847993E-1,3.422102713E-1
5.103607187E1,7.869635984E-2,2.285676599E-1,-1.395747918E-1,2.791369103E-1
5.104611487E1,3.253791323E-1,2.999551463E-1,-1.167384911E-1,4.576817069E-1
5.105615687E1,5.476598659E-1,4.204276693E-1,-1.382375336E-1,7.041309321E-1
5.106619987E1,6.854325458E-1,5.655175549E-1,-1.012100405E-1,8.943552717E-1
5.107624187E1,7.139124329E-1,6.862175345E-1,6.860304236E-2,9.926086057E-1
5.108628487E1,7.673494059E-1,7.694976729E-1,3.257816400E-1,1.134497887E0
5.109632787E1,8.311086148E-1,8.386129314E-1,5.347980380E-1,1.296156673E0
5.110636987E1,8.107592811E-1,8.632495898E-1,7.059700137E-1,1.378740050E0
5.111641287E1,7.528901187E-1,7.585470074E-1,8.413798338E-1,1.360204807E0
5.112645487E1,6.373527919E-1,5.994331598E-1,9.673406265E-1,1.304333769E0
5.113649787E1,5.022150135E-1,5.270183176E-1,1.074086811E0,1.297547958E0
5.114654087E1,4.608157034E-1,6.148066592E-1,1.135874339E0,1.371331052E0
5.115658287E1,4.728106816E-1,8.681559885E-1,1.108147938E0,1.485003910E0
5.116662587E1,1.696272875E-1,1.284107614E0,4.905293530E-1,1.385036038E0
5.117666779E1,-1.469458065E0,1.692601116E0,-2.725320557E0,3.528679311E0
5.118671079E1,-2.754855721E0,2.306381589E0,-4.818782805E0,6.010764827E0
5.119675279E1,-1.958687874E0,2.847555431E0,-1.397532488E0,3.728019203E0
5.120679579E1,-1.270244012E0,3.007151089E0,1.335649505E-1,3.267157345E0
5.121683879E1,-6.536470816E-1,3.109682016E0,-2.380367140E-1,3.186540165E0
5.122688079E1,-7.723519912E-1,3.092492371E0,-6.578988844E-1,3.254668586E0
5.123692379E1,-1.471777216E0,2.985919265E0,-1.200894134E0,3.538924801E0
5.124696579E1,-1.061536566E0,2.796946610E0,-2.413398061E-1,3.001335557E0
5.125700879E1,-1.684161830E-1,2.677852861E0,2.600052148E0,3.736245592E0
5.126705179E1,-4.534515738E-1,2.369816862E0,1.747996468E0,2.979453296E0
5.127709379E1,-1.094807516E0,2.066632884E0,-1.367291858E0,2.709070320E0
5.128713679E1,-1.566281378E0,1.683862453E0,-2.470774888E0,3.375404962E0
5.129717879E1,-2.236884508E0,9.081813490E-1,-2.742945819E0,3.654065877E0
5.130722179E1,-2.985152402E0,-3.198479587E-1,-3.282314041E0,4.448260677E0
5.131726479E1,-3.045589808E0,-1.648665138E0,-2.830621310E0,4.472821371E0
5.132730679E1,-2.004546563E0,-2.259277589E0,-1.919154995E0,3.578505001E0
5.133734979E1,-5.924808204E-1,-1.473043431E0,-1.180079216E0,1.978251103E0
5.134739179E1,5.443874717E-2,1.044605076E-1,-1.074606555E0,1.081043396E0
5.135743479E1,1.238198200E0,1.868377190E0,9.717072541E-1,2.442986511E0
5.136747779E1,2.180591608E0,3.598302253E0,1.480536053E0,4.460352662E0
5.137751979E1,2.114198813E0,4.912832345E0,-1.898041284E-1,5.351801929E0
5.138756279E1,1.212680367E0,5.505883269E0,-5.276597571E-1,5.662487887E0
5.139760479E1,5.446774936E-1,5.195479733E0,-3.380111281E-1,5.234876766E0
5.140764779E1,1.182491777E0,3.934223038E0,7.548884046E-1,4.176871343E0
5.141768979E1,1.561508880E0,2.330234136E0,1.062018085E0,2.999363853E0
5.142773279E1,-3.701696813E-2,1.004075101E0,2.139920715E0,2.364063817E0
5.143777579E1,-2.980969012E0,1.109959406E-1,2.736689883E0,4.048205512E0
5.144781779E1,-5.045520871E0,-4.260485977E-1,3.463021656E0,6.134436996E0
5.145786079E1,-5.260859790E0,-9.711108381E-1,4.233186496E0,6.821991638E0
5.146790279E1,-4.175946348E0,-1.170760508E0,3.959486518E0,5.872541320E0
5.147794579E1,-2.745703366E0,-9.741239083E-1,3.061406819E0,4.226111224E0
5.148798879E1,-1.948492815E0,-1.315756254E0,2.553626425E0,3.471144867E0
5.149803079E1,-1.520968380E0,-1.932679020E0,1.745002109E0,3.015563856E0
5.150807379E1,-1.380405409E0,-3.268982390E0,1.137875183E0,3.726462785E0
5.151811579E1,-7.749934709E-1,-4.532152294E0,-2.895541922E-1,4.607044706E0
5.152815879E1,-5.298553866E-1,-5.183291797E0,-2.169369632E0,5.643883874E0
5.153820179E1,-5.936221969E-1,-5.377787147E0,-3.342616961E0,6.359722483E0
5.154824379E1,-7.806904131E-1,-5.153980874E0,-3.335768702E0,6.188727592E0
5.155828679E1,-1.396860058E0,-4.589648550E0,-2.723562884E0,5.516691637E0
5.156832879E1,-2.179781184E0,-3.953881377E0,-1.923098942E0,4.907436550E0
5.157837179E1,-2.920204162E0,-3.618757567E0,-1.030279398E0,4.762822096E0
5.158841479E1,-2.866441353E0,-3.721586117E0,-1.118853021E-1,4.698851730E0
5.159845679E1,-2.363460354E0,-3.919665225E0,-1.418419400E-2,4.577108423E0
5.160849979E1,-1.514215431E0,-3.982599392E0,-6.720907529E-2,4.261274850E0
5.161854179E1,-7.387103283E-1,-4.057779382E0,-8.140411770E-1,4.204037286E0
5.162858479E1,-3.181785786E-1,-4.272103810E0,-1.161624234E0,4.438634861E0
5.163862679E1,-3.393571937E-1,-4.497503448E0,-1.363581215E0,4.711905591E0
5.164866979E1,-1.245570370E0,-4.795878677E0,-1.134185590E0,5.083136313E0
5.165871279E1,-3.037326815E0,-5.316239939E0,-1.216480472E0,6.242402263E0
5.166875479E1,-5.120175197E0,-6.249923919E0,-1.719449776E0,8.260402568E0
5.167879779E1,-6.858304489E0,-7.717035350E0,-2.427485611E0,1.060573719E1
5.168883979E1,-7.909812788E0,-9.864317125E0,-3.173440055E0,1.303612720E1
5.169888279E1,-8.180012038E0,-1.214968850E1,-3.779536117E0,1.512654689E1
5.170892579E1,-8.240500900E0,-1.417738360E1,-3.652894782E0,1.680022920E1
5.171896779E1,-7.591251801E0,-1.555968877E1,-2.552007331E0,1.749982171E1
5.172901079E1,-6.385158908E0,-1.584968026E1,-7.622933185E-1,1.710449385E1
5.173905279E1,-4.932791816E0,-1.555515835E1,1.688693422E0,1.640570242E1
5.174909579E1,-3.085828884E0,-1.500553645E1,3.664528987E0,1.575173758E1
5.175913879E1,-1.326048523E0,-1.460717617E1,4.611860368E0,1.537521566E1
5.176918079E1,-7.566267818E-2,-1.508206715E1,4.968182673E0,1.587946200E1
5.177922379E1,-4.168772399E-3,-1.625151028E1,4.727801299E0,1.692523881E1
5.178926579E1,-1.062509835E0,-1.713998300E1,4.972734146E0,1.787836764E1
5.179930879E1,-2.417748682E0,-1.648873533E1,6.493496704E0,1.788545221E1
5.180935179E1,-3.056780794E0,-1.443144512E1,6.584148427E0,1.615430369E1
5.181939379E1,-3.988875208E0,-1.088953050E1,7.006947727E0,1.354955041E1
5.182943679E1,-3.628924706E0,-5.685271168E0,7.112222167E0,9.801791006E0
5.183947879E1,-1.649307455E0,-1.901578850E-1,5.564879336E0,5.807259003E0
5.184952179E1,-1.091717555E0,3.343776464E0,3.534839498E0,4.986760325E0
5.185956479E1,-1.572932293E0,5.077521513E0,1.062347356E0,5.420693924E0
5.186960679E1,-2.174782692E0,6.259478270E0,-5.158156371E-1,6.646564055E0
5.187964979E1,-3.489049660E0,6.915302562E0,-4.105364023E0,8.766349914E0
5.188969179E1,-1.972655732E1,6.993049480E0,-4.424209185E1,4.894284928E1
5.189973479E1,-1.600031740E1,5.950417839E0,-1.721091207E1,2.424114526E1
5.190977679E1,-1.273202791E1,4.458628235E0,1.458616450E-1,1.349092940E1
5.191981979E1,-1.534847799E1,4.337573914E0,-4.693435459E0,1.662584315E1
5.192986279E1,-9.691490972E0,9.582512321E0,-8.886908836E0,1.627042373E1
5.193990479E1,-5.011869560E0,1.329971069E1,-1.014911395E1,1.746441109E1
5.194994779E1,-2.605474856E0,1.368629818E1,-7.143235214E0,1.565659818E1
5.195998979E1,-1.403234547E0,1.276942085E1,-2.595338123E0,1.310583672E1
5.197003279E1,-3.522709157E-1,1.135658386E1,4.795073515E-1,1.137215983E1
5.198007579E1,3.583949970E-1,1.056604031E1,8.491823584E-1,1.060616639E1
5.199011779E1,7.307170384E-1,1.038127765E1,6.611615577E-1,1.042794359E1
5.200016079E1,1.086419977E0,1.030587078E1,9.518084483E-1,1.040659504E1
5.201020279E1,1.276700654E0,1.029021311E1,1.187591134E0,1.043689720E1
5.202024579E1,1.499840636E0,9.884743788E0,1.415940692E0,1.009765169E1
5.203028879E1,1.380985745E0,9.180842519E0,1.768899679E0,9.451137343E0
5.204033079E1,9.342476517E-1,8.477010832E0,2.296124988E0,8.832028153E0
5.205037379E1,9.042298007E-1,8.047277319E0,2.858151755E0,8.587510422E0
5.206041579E1,8.753466750E-1,7.957312059E0,3.319516951E0,8.666270236E0
5.207045879E1,8.759704998E-1,8.021219203E0,3.650484560E0,8.856258766E0
5.208050179E1,1.172331655E0,8.120873299E0,3.801570765E0,9.042946695E0
5.209054379E1,1.426082980E0,8.127911008E0,3.759797087E0,9.068226075E0
5.210058679E1,1.537921797E0,8.195670882E0,3.530753464E0,9.055409691E0
5.211062879E1,1.661650050E0,8.271703396E0,3.125940199E0,8.997425192E0
5.212067179E1,1.664646163E0,8.356057668E0,2.571313083E0,8.899797614E0
5.213071379E1,1.365847011E0,8.541909664E0,1.889295019E0,8.854331958E0
5.214075679E1,8.187289629E-1,8.790578297E0,1.318302716E0,8.926505809E0
5.215079979E1,3.910126662E-1,9.004819109E0,8.909823489E-1,9.057235099E0
5.216084179E1,2.178783832E-1,9.380015057E0,6.494221759E-1,9.404993494E0
5.217088479E1,2.128702430E-1,9.844790933E0,5.448330295E-1,9.862153177E0
5.218092667E1,2.125001142E-1,1.012292895E1,3.986701798E-1,1.013300472E1
5.219096967E1,1.837443847E-1,1.019171325E1,2.382003629E-1,1.019615224E1
5.220101267E1,1.754442804E-1,1.016819692E1,9.835368474E-2,1.017018598E1
5.221105467E1,1.608779708E-1,1.015337189E1,3.144516090E-2,1.015469504E1
5.222109767E1,1.901421340E-1,1.013028007E1,2.999388655E-2,1.013210876E1
5.223113967E1,2.415660203E-1,1.013211375E1,-1.355267644E-2,1.013500207E1
5.224118267E1,2.949505144E-1,1.013852113E1,-4.919847250E-2,1.014292991E1
5.225122567E1,3.977352101E-1,1.009701643E1,-3.585629582E-2,1.010491067E1
5.226126767E1,4.955283570E-1,1.006876970E1,1.284398477E-2,1.008096407E1
5.227131067E1,5.873245995E-1,1.003686495E1,6.736226320E-2,1.005426009E1
5.228135267E1,6.384601814E-1,9.953072011E0,1.251011789E-1,9.974313218E0
5.229139567E1,5.927685765E-1,9.886364636E0,6.928891162E-2,9.904361729E0
5.230143767E1,4.873365540E-1,9.847118125E0,-1.175161799E-1,9.859870300E0
5.231148067E1,3.785819243E-1,9.878957384E0,-4.319513619E-1,9.895640719E0
5.232152367E1,2.751202673E-1,9.915727015E0,-8.321763164E-1,9.954388520E0
5.233156567E1,-6.057926647E-1,9.998910674E0,-4.169443660E0,1.085032073E1
5.234160867E1,-3.927982012E0,1.008486124E1,-1.338536304E1,1.721340793E1
5.235165067E1,-3.311620871E0,1.000525256E1,-6.911110693E0,1.260299023E1
5.236169367E1,-2.968655653E0,9.831608970E0,-3.087358516E0,1.072404933E1
5.237173667E1,-3.214330219E0,9.728268789E0,-1.677835727E0,1.038201643E1
5.238177867E1,-3.175037515E0,9.875128627E0,-4.615651703E-1,1.038325917E1
5.239182167E1,-4.929123858E0,9.843679962E0,-1.973028316E0,1.118423614E1
5.240186367E1,-9.572708879E0,8.547553981E0,-7.004051017E0,1.462033396E1
5.241190667E1,-8.900253936E0,3.315870042E0,-4.244131315E-1,9.507346674E0
5.242194967E1,-6.867401587E0,-2.748752105E0,5.093989027E0,8.981401165E0
5.243199167E1,-1.375179869E1,-1.257891155E1,-1.459636350E0,1.869415741E1
5.244203467E1,-2.226644513E1,-3.893387253E1,1.278359801E0,4.486953546E1
5.245207667E1,-2.670709902E1,-7.151166261E1,9.075350563E0,7.687359114E1
5.246211967E1,-2.262872691E1,-7.403512909E1,2.016849456E1,8.000017371E1
5.247216267E1,-8.151855941E0,-4.398828994E1,1.176032007E1,4.625718901E1
5.248220467E1,2.536517472E0,-2.084473440E1,-7.871805886E0,2.242548107E1
5.249224767E1,7.800787944E0,-1.169552123E1,-1.287410706E1,1.906253241E1
5.250228967E1,1.177328569E1,-7.435332288E0,-1.036719638E1,1.736010319E1
5.251233267E1,1.304854471E1,-4.799772922E0,-7.373778648E0,1.573769204E1
5.252237567E1,9.870808704E0,-4.817394676E0,2.271673687E0,1.121608921E1
5.253241767E1,7.860426035E0,-3.573843935E0,5.285680051E0,1.012408374E1
5.254246067E1,5.997229478E0,-1.961833822E0,7.554632444E0,9.843171477E0
5.255250267E1,1.607218027E0,-2.276355552E0,9.514235553E0,9.913910558E0
5.256254567E1,-4.615544991E0,-6.551121014E0,1.032489996E1,1.306996562E1
5.257258767E1,-5.346302229E0,-1.144753145E1,6.421615713E0,1.417272283E1
5.258263067E1,-1.747616984E0,-1.379571947E1,1.270344292E0,1.396387537E1
5.259267367E1,-1.408043443E0,-1.277743388E1,1.396810357E0,1.293044787E1
5.260271567E1,-3.434061567E0,-1.028421387E1,-2.242560254E0,1.107189732E1
5.261275867E1,-4.891285356E0,-8.719066849E0,-6.887456367E0,1.214017522E1
5.262280067E1,-3.862430339E0,-8.324229519E0,-6.325558823E0,1.114557579E1
5.263284367E1,-1.426367447E0,-8.346404500E0,-4.454521735E0,9.567641092E0
5.264288667E1,6.317594916E-1,-7.898913578E0,-2.436710179E0,8.290326427E0
5.265292867E1,1.739073617E0,-6.665067460E0,-1.071617458E0,6.971073466E0
5.266297167E1,2.356329090E0,-4.789444401E0,-6.178409256E-1,5.373340847E0
5.267301367E1,2.642060884E0,-2.709350057E0,-3.733166528E-1,3.802687046E0
5.268305667E1,2.551727542E0,-6.496677589E-1,-2.340822420E-1,2.643515867E0
5.269309967E1,1.989996059E0,1.273507197E0,-1.354385445E-1,2.366484417E0
5.270314167E1,8.942848563E-1,2.918826558E0,-9.896646380E-2,3.054355618E0
5.271318467E1,-8.259866001E-1,4.469689997E0,6.202251278E-2,4.545792486E0
5.272322667E1,-2.361866842E0,5.449427817E0,4.795687473E-1,5.958579084E0
5.273326967E1,-2.932928873E0,6.016915884E0,3.396055542E-2,6.693765894E0
5.274331267E1,-3.514045045E0,6.682247749E0,-1.005717657E0,7.616588184E0
5.275335467E1,-4.558049320E0,7.120738637E0,-1.727083901E0,8.629226567E0
5.276339767E1,-6.053052846E0,7.696889938E0,-1.796904334E0,9.955422074E0
5.277343967E1,-6.665956237E0,8.547542287E0,-1.740130793E0,1.097831986E1
5.278348267E1,-6.429267964E0,8.749868227E0,-1.254191505E0,1.093017277E1
5.279352467E1,-4.781146909E0,8.279719344E0,-9.565171380E-2,9.561499226E0
5.280356767E1,-2.421549080E0,7.948391547E0,3.636219327E-1,8.317033668E0
5.281361067E1,-4.390147984E-1,8.130704808E0,-6.783822656E-2,8.142831000E0
5.282365267E1,6.784894158E-1,8.136330999E0,-4.498866361E-1,8.176957135E0
5.283369567E1,1.088654052E0,7.851448220E0,-3.280878915E-1,7.933350393E0
5.284373767E1,1.234300885E0,7.738264836E0,9.395536344E-2,7.836649090E0
5.285378067E1,7.636501649E-1,6.560686474E0,5.472069991E-1,6.627609229E0
5.286382367E1,-4.282009578E-1,3.872254246E0,1.060482533E0,4.037614669E0
5.287386567E1,-1.146321486E0,8.679805720E-1,8.898322016E-1,1.690930090E0
5.288390867E1,-2.192933326E0,-2.630162385E0,7.499923848E-2,3.425249718E0
5.289395067E1,-3.160411289E0,-6.312072805E0,2.434218534E-1,7.063265308E0
5.290399367E1,-3.423774560E0,-8.854401825E0,4.945832276E-1,9.506170443E0
5.291403667E1,-2.634770576E0,-8.990669432E0,5.054841918E-1,9.382412647E0
5.292407867E1,-1.548738269E0,-6.699684146E0,9.630972290E-1,6.943479974E0
5.293412167E1,-1.231636894E0,-3.443004298E0,9.756873807E-1,3.784596927E0
5.294416367E1,-5.749048211E-1,-7.129451573E-1,-5.392770052E-2,9.174500245E-1
5.295420667E1,2.051122852E-1,6.611265475E-1,-1.595384724E0,1.739083603E0
5.296424967E1,6.041992253E-1,1.093077909E0,-2.340338125E0,2.652745475E0
5.297429167E1,5.955627416E-1,1.049548312E0,-2.000230733E0,2.336058566E0
5.298433467E1,4.328508098E-1,6.040501213E-1,-1.189987907E0,1.402963860E0
5.299437667E1,4.192142259E-1,1.179412633E-1,-4.979173100E-1,6.614925218E-1
5.300441967E1,3.465083385E-1,-7.684059978E-2,-1.254250415E-1,3.764358477E-1
5.301446167E1,1.736033942E-1,-2.741700947E-2,-5.486442447E-2,1.841193525E-1
5.302450467E1,-4.954813600E-2,9.916409969E-2,-2.642649114E-2,1.139600627E-1
5.303454767E1,-2.861850996E-1,1.731395638E-1,1.163413189E-2,3.346857822E-1
5.304458967E1,-5.671638384E-1,1.537542897E-1,-3.722505592E-2,5.888131334E-1
5.305463267E1,-7.281287684E-1,1.999923170E-1,-1.880669206E-1,7.781629629E-1
5.306467467E1,-7.673534989E-1,3.229920065E-1,-2.488586676E-1,8.689567682E-1
5.307471767E1,-8.321081963E-1,3.360693043E-1,-2.077563230E-1,9.211456548E-1
5.308476067E1,-9.125398636E-1,2.586702955E-1,-1.469177252E-1,9.598042209E-1
5.309480267E1,-1.005726793E0,1.594547403E-1,-1.118993354E-1,1.024418693E0
5.310484567E1,-1.131512681E0,4.683795154E-2,-7.720495440E-2,1.135110279E0
5.311488767E1,-1.252603547E0,2.710125983E-2,-4.113165379E-2,1.253571672E0
5.312493067E1,-1.353995144E0,1.665023893E-1,-5.557018340E-2,1.365325580E0
5.313497367E1,-1.379714414E0,3.159133673E-1,-9.504875623E-2,1.418607552E0
5.314501567E1,-1.399648595E0,3.875709951E-1,-8.556055248E-2,1.454836099E0
5.315505867E1,-1.340769034E0,4.255545080E-1,-2.295441449E-2,1.406870693E0
5.316510067E1,-1.146512982E0,5.680248410E-1,-8.555243947E-2,1.282366351E0
5.317514367E1,-9.076622625E-1,7.001543730E-1,-1.202053052E-1,1.152612790E0
5.318518704E1,-6.990653291E-1,7.323608369E-1,-4.151640058E-2,1.013295782E0
5.319522904E1,-4.105955396E-1,6.629327524E-1,1.162906674E-1,7.884110924E-1
5.320527204E1,-1.029782385E-1,4.665259480E-1,2.812522423E-1,5.543949870E-1
5.321531404E1,1.591181965E-1,1.686097258E-1,3.012016996E-1,3.800924939E-1
5.322535704E1,2.618184364E-1,-1.107602978E-1,1.955665594E-1,3.450550918E-1
5.323539904E1,2.229961039E-1,-1.606224293E-1,1.381117453E-1,3.075738632E-1
5.324544204E1,1.545640926E-1,-3.523239791E-2,1.759069779E-1,2.368008561E-1
5.325548504E1,4.363276374E-2,1.844901788E-1,2.733870795E-1,3.326874500E-1
5.326552704E1,2.570582181E-4,4.524639791E-1,3.072102619E-1,5.469020602E-1
5.327557004E1,-1.445650980E-2,6.681765354E-1,1.952011085E-1,6.962559485E-1
5.328561204E1,-7.248248722E-2,8.664749140E-1,6.420367040E-2,8.718684527E-1
5.329565504E1,-2.521442181E-1,8.715672541E-1,3.061719060E-2,9.078235497E-1
5.330569804E1,-4.734413038E-1,8.434982800E-1,1.361021304E-1,9.768110393E-1
5.331574004E1,-5.609586270E-1,8.113660759E-1,3.904764766E-1,1.060877641E0
5.332578304E1,-5.637664600E-1,7.164423770E-1,6.570118618E-1,1.123737909E0
5.333582504E1,-5.843625828E-1,6.326143545E-1,7.906849857E-1,1.169129290E0
5.334586804E1,-7.378218439E-1,5.887222302E-1,8.431912281E-1,1.265680206E0
5.335591104E1,-8.753489408E-1,6.264525586E-1,9.216369617E-1,1.417072075E0
5.336595304E1,-8.517530867E-1,6.993275768E-1,9.634808064E-1,1.463843449E0
5.337599604E1,-7.630604732E-1,7.592282081E-1,8.722274047E-1,1.385449170E0
5.338603804E1,-6.346304744E-1,8.023707193E-1,7.205629098E-1,1.251305525E0
5.339608104E1,-4.738428614E-1,8.914624053E-1,5.866301330E-1,1.167633157E0
5.340612404E1,-9.084060648E-2,1.103262590E0,4.703775455E-1,1.202786512E0
5.341616604E1,4.067579024E-1,1.300052387E0,4.256398773E-1,1.427150134E0
5.342620904E1,9.204553856E-1,1.431639297E0,4.747704856E-1,1.766985062E0
5.343625104E1,1.383335302E0,1.499480447E0,7.446417439E-1,2.171761842E0
5.344629404E1,1.582285353E0,1.488190058E0,1.288131083E0,2.525394677E0
5.345633604E1,1.324745032E0,1.581980567E0,9.645303816E-1,2.277702959E0
5.346637904E1,-1.433358671E-1,1.511092433E0,-2.483251677E0,2.910409662E0
5.347642204E1,-1.471466437E0,1.653223627E0,-3.085365785E0,3.797083600E0
5.348646404E1,-1.738617388E0,1.788224727E0,-3.223037893E-1,2.514839523E0
5.349650704E1,-1.668314998E0,1.585144495E0,3.233223011E-1,2.323896580E0
5.350654904E1,-2.015502491E0,1.112201813E0,-3.402613194E-1,2.327019753E0
5.351659204E1,-3.045615828E0,5.206775969E-1,-1.946623460E0,3.651879492E0
5.352663504E1,-4.884406399E0,5.504978120E-2,-3.993635427E0,6.309483360E0
5.353667704E1,-6.500972369E0,-1.526900965E-1,-5.930785228E0,8.801145916E0
5.354672004E1,-6.098362920E0,1.317266589E-1,-5.626981444E0,8.298813312E0
5.355676204E1,-3.590427808E0,6.813655150E-1,-1.781380415E0,4.065556172E0
5.356680504E1,-4.644905323E-1,1.185729380E0,2.951475656E0,3.214485055E0
5.357684804E1,1.889422488E0,1.923453868E0,3.004511656E0,4.036914962E0
5.358689004E1,2.569450745E0,2.855787726E0,1.289613937E0,4.052246880E0
5.359693304E1,2.180349534E0,4.036235901E0,8.090710437E-1,4.658295857E0
5.360697504E1,6.773344445E-1,4.974096547E0,-2.054716843E0,5.424230795E0
5.361701804E1,-1.314775091E0,5.047847478E0,-3.319259089E0,6.182788902E0
5.362706104E1,-1.986701446E0,4.186828601E0,-1.214385999E0,4.790746260E0
5.363710304E1,-1.791990919E0,2.965992538E0,-1.285710336E0,3.696132338E0
5.364714604E1,-2.251194983E0,1.284699937E0,-1.842352987E0,3.180031023E0
5.365718804E1,-2.664725569E0,-7.823633015E-2,-1.778824743E0,3.204855808E0
5.366723104E1,-1.712713199E0,-3.349776292E-1,-1.270625689E0,2.158723270E0
5.367727304E1,-3.665952784E-1,3.381327868E-1,-1.162646327E0,1.265097768E0
5.368731604E1,5.808279043E-1,1.096743529E0,1.476676891E0,1.928932882E0
5.369735904E1,9.339166993E-1,1.664052671E0,3.725663965E0,4.185910137E0
