Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
4.92,0.895,11.6,-2.38,11.8,0.0,0.0
4.93,1.32,10.4,-2.53,10.8,0.0,0.0
4.94,1.62,9.23,-2.54,9.71,0.0,0.0
4.95,1.99,7.81,-2.27,8.37,0.0,0.0
4.96,2.66,6.4,-1.88,7.18,0.0,0.0
4.97,2.99,5.76,-1.67,6.7,0.0,0.0
4.98,3.17,5.48,-1.36,6.47,0.0,0.0
4.99,3.58,5.34,-1.31,6.56,0.0,0.0
5.0,3.41,5.06,-1.15,6.21,0.0,0.0
5.01,3.08,4.57,-0.841,5.57,0.0,0.0
5.02,3.03,4.27,-0.447,5.26,0.0,0.0
5.03,3.22,4.15,0.0726,5.26,0.0,0.0
5.04,3.54,4.55,0.451,5.79,0.0,0.0
5.05,1.41,5.46,0.295,5.65,0.0,0.0
5.06,-0.0918,6.07,-0.271,6.08,0.0,0.0
5.07,-0.357,6.54,-0.776,6.6,0.0,0.0
5.08,-0.47,7.23,-0.77,7.28,0.0,0.0
5.09,-0.515,7.86,-0.347,7.88,0.0,0.0
5.1,-0.492,8.31,0.154,8.33,0.0,0.0
5.11,-0.209,8.65,0.503,8.66,0.0,0.0
5.12,0.654,8.87,0.59,8.91,0.0,0.0
5.13,1.19,9.01,0.641,9.11,0.0,0.0
5.14,1.47,9.05,0.525,9.18,0.0,0.0
5.15,1.72,8.99,0.304,9.16,0.0,0.0
5.16,1.71,8.57,0.156,8.74,0.0,0.0
5.17,1.36,8.07,0.0922,8.19,0.0,0.0
5.18,1.47,7.82,0.187,7.96,0.0,0.0
5.19,1.38,7.73,0.421,7.86,0.0,0.0
5.2,1.2,7.89,0.792,8.02,0.0,0.0
5.21,0.853,8.21,1.2,8.34,0.0,0.0
5.22,0.584,8.54,1.54,8.7,0.0,0.0
5.23,0.317,8.64,1.67,8.8,0.0,0.0
5.24,0.447,8.64,1.55,8.79,0.0,0.0
5.25,0.805,8.65,1.04,8.75,0.0,0.0
5.26,1.25,8.72,0.552,8.83,0.0,0.0
5.27,1.74,9.17,0.314,9.34,0.0,0.0
5.28,2.34,10.1,0.336,10.3,0.0,0.0
5.29,2.87,11.3,0.584,11.7,0.0,0.0
5.3,3.5,12.7,0.948,13.2,0.0,0.0
5.31,4.16,14.1,1.13,14.7,0.0,0.0
5.32,4.85,15.0,1.01,15.8,0.0,0.0
5.33,5.5,15.3,0.522,16.3,0.0,0.0
5.34,6.04,15.3,-0.388,16.5,0.0,0.0
5.35,6.92,15.0,-1.56,16.6,0.0,0.0
5.36,7.8,14.8,-2.82,17.0,0.0,0.0
5.37,8.67,15.1,-4.19,17.9,0.0,0.0
5.38,8.45,15.6,-5.24,18.5,0.0,0.0
5.39,5.91,15.4,-4.74,17.1,0.0,0.0
5.4,4.99,14.1,-3.41,15.3,0.0,0.0
5.41,4.08,12.0,-3.06,13.1,0.0,0.0
5.42,3.16,10.2,-3.51,11.2,0.0,0.0
5.43,2.56,8.9,-3.73,9.99,0.0,0.0
5.44,1.84,7.65,-3.39,8.57,0.0,0.0
5.45,1.21,6.54,-2.74,7.19,0.0,0.0
5.46,1.09,5.86,-2.03,6.3,0.0,0.0
5.47,0.934,5.76,-1.29,5.98,0.0,0.0
5.48,0.365,5.98,-0.841,6.05,0.0,0.0
5.49,-0.0832,6.38,-0.571,6.4,0.0,0.0
5.5,0.0313,7.05,-0.0597,7.05,0.0,0.0
5.51,0.275,7.63,0.659,7.66,0.0,0.0
5.52,0.0762,7.64,1.36,7.76,0.0,0.0
5.53,-0.135,7.41,2.13,7.71,0.0,0.0
5.54,0.305,7.25,2.72,7.75,0.0,0.0
5.56,1.55,7.52,2.57,8.1,0.0,0.0
5.57,2.27,7.71,1.93,8.27,0.0,0.0
5.58,2.57,7.86,1.53,8.41,0.0,0.0
5.59,2.61,8.14,1.47,8.68,0.0,0.0
5.6,2.57,8.53,1.63,9.06,0.0,0.0
5.61,2.54,8.52,1.8,9.07,0.0,0.0
5.62,2.7,8.2,1.76,8.82,0.0,0.0
5.63,3.05,7.7,1.39,8.4,0.0,0.0
5.64,3.58,7.18,0.526,8.04,0.0,0.0
5.65,4.26,6.66,-0.0904,7.9,0.0,0.0
5.66,4.38,6.7,0.0751,8.0,0.0,0.0
5.67,4.78,6.91,0.681,8.43,0.0,0.0
5.68,5.15,7.0,1.16,8.77,0.0,0.0
5.69,5.67,7.14,1.33,9.22,0.0,0.0
5.7,6.04,7.38,1.31,9.62,0.0,0.0
5.71,6.1,7.41,1.3,9.68,0.0,0.0
5.72,6.1,7.3,1.24,9.59,0.0,0.0
5.73,6.1,7.43,1.0,9.67,0.0,0.0
5.74,5.33,8.13,0.764,9.75,0.0,0.0
5.75,4.54,8.82,0.666,9.94,0.0,0.0
5.76,4.39,9.73,0.447,10.7,0.0,0.0
5.77,4.43,10.6,0.23,11.5,0.0,0.0
5.78,4.69,10.9,0.073,11.9,0.0,0.0
5.79,4.9,10.6,-0.179,11.6,0.0,0.0
5.8,4.94,9.83,-0.608,11.0,0.0,0.0
5.81,4.52,9.26,-1.04,10.4,0.0,0.0
5.82,3.89,8.9,-1.27,9.8,0.0,0.0
5.83,3.28,8.76,-1.2,9.43,0.0,0.0
5.84,2.67,8.63,-1.05,9.1,0.0,0.0
5.85,2.41,8.82,-1.05,9.2,0.0,0.0
5.86,2.18,9.33,-1.14,9.65,0.0,0.0
5.87,2.16,10.1,-1.24,10.4,0.0,0.0
5.88,2.46,11.1,-1.22,11.5,0.0,0.0
5.89,2.96,12.5,-1.24,12.9,0.0,0.0
5.9,3.61,14.1,-1.35,14.6,0.0,0.0
5.91,4.13,15.4,-1.42,16.0,0.0,0.0
5.92,4.27,16.2,-1.66,16.8,0.0,0.0
5.93,4.02,16.1,-2.15,16.7,0.0,0.0
5.94,3.74,14.8,-2.92,15.6,0.0,0.0
5.95,3.27,13.2,-3.61,14.1,0.0,0.0
5.96,2.5,11.9,-4.35,12.9,0.0,0.0
5.97,2.11,10.5,-4.77,11.7,0.0,0.0
5.98,2.18,9.52,-4.58,10.8,0.0,0.0
5.99,2.52,8.87,-3.85,9.99,0.0,0.0
6.0,2.52,8.46,-3.05,9.34,0.0,0.0
6.01,2.36,8.1,-2.37,8.76,0.0,0.0
6.02,2.08,7.74,-1.91,8.24,0.0,0.0
6.03,1.7,7.46,-1.52,7.8,0.0,0.0
6.04,1.66,7.39,-1.03,7.65,0.0,0.0
6.05,1.88,7.52,-0.492,7.77,0.0,0.0
6.06,1.86,7.86,0.0355,8.07,0.0,0.0
6.07,1.88,7.91,0.406,8.14,0.0,0.0
6.08,1.93,7.87,0.566,8.13,0.0,0.0
6.09,1.94,7.96,0.517,8.21,0.0,0.0
6.1,2.28,7.71,0.262,8.04,0.0,0.0
6.11,2.85,7.71,-0.176,8.22,0.0,0.0
6.12,3.33,7.72,-0.583,8.43,0.0,0.0
6.13,3.52,7.81,-0.97,8.62,0.0,0.0
6.14,3.6,7.56,-1.24,8.47,0.0,0.0
6.15,4.22,7.81,-1.17,8.95,0.0,0.0
6.16,4.57,8.46,-1.02,9.67,0.0,0.0
6.17,4.05,8.65,-0.838,9.58,0.0,0.0
6.18,3.42,8.75,-0.59,9.41,0.0,0.0
6.19,3.28,8.87,-0.402,9.46,0.0,0.0
6.2,3.18,9.01,-0.248,9.55,0.0,0.0
6.21,2.69,9.12,-0.11,9.51,0.0,0.0
6.22,2.3,9.21,0.139,9.5,0.0,0.0
6.23,1.97,9.15,0.4,9.37,0.0,0.0
6.24,1.58,8.86,0.544,9.02,0.0,0.0
6.25,1.19,8.52,0.824,8.64,0.0,0.0
6.26,0.76,8.37,1.11,8.48,0.0,0.0
6.27,0.482,8.43,1.45,8.56,0.0,0.0
6.28,0.531,8.84,1.87,9.05,0.0,0.0
6.29,0.626,9.44,2.2,9.71,0.0,0.0
6.3,0.643,9.72,2.39,10.0,0.0,0.0
6.31,0.92,9.34,2.27,9.65,0.0,0.0
6.32,1.52,8.49,1.75,8.8,0.0,0.0
6.33,2.11,7.83,1.22,8.21,0.0,0.0
6.34,2.76,7.82,1.07,8.36,0.0,0.0
6.35,3.32,8.33,1.26,9.05,0.0,0.0
6.36,3.82,9.22,1.55,10.1,0.0,0.0
6.37,4.25,10.4,1.67,11.3,0.0,0.0
6.38,4.61,11.6,1.53,12.6,0.0,0.0
6.39,4.98,12.6,1.26,13.6,0.0,0.0
6.4,5.13,13.4,0.954,14.3,0.0,0.0
6.41,5.47,14.1,0.533,15.2,0.0,0.0
6.42,6.68,14.8,-0.259,16.2,0.0,0.0
6.43,8.43,15.6,-1.87,17.8,0.0,0.0
6.44,9.33,15.6,-3.54,18.5,0.0,0.0
6.45,9.18,13.4,-4.68,16.9,0.0,0.0
6.46,9.18,11.9,-5.94,16.2,0.0,0.0
6.47,8.99,11.0,-6.35,15.5,0.0,0.0
6.48,6.13,10.2,-5.83,13.2,0.0,0.0
6.49,3.37,9.26,-5.0,11.1,0.0,0.0
6.5,2.82,7.95,-3.95,9.31,0.0,0.0
6.51,2.61,7.25,-2.91,8.24,0.0,0.0
6.52,2.28,6.77,-2.06,7.43,0.0,0.0
6.53,1.76,6.0,-1.42,6.41,0.0,0.0
6.54,1.64,5.85,-1.18,6.19,0.0,0.0
6.55,1.89,6.4,-0.901,6.73,0.0,0.0
6.56,1.53,6.86,-0.195,7.03,0.0,0.0
6.57,1.23,6.79,0.726,6.93,0.0,0.0
6.58,0.786,6.62,1.45,6.82,0.0,0.0
6.59,0.169,6.75,1.89,7.01,0.0,0.0
6.6,-0.513,7.15,2.35,7.54,0.0,0.0
6.61,-1.1,7.66,2.75,8.21,0.0,0.0
6.62,-0.644,8.05,3.09,8.65,0.0,0.0
6.63,1.35,7.98,3.28,8.74,0.0,0.0
6.64,2.19,8.2,3.24,9.09,0.0,0.0
6.65,2.69,8.31,3.13,9.28,0.0,0.0
6.66,3.41,8.37,2.94,9.5,0.0,0.0
6.67,4.16,8.37,2.75,9.74,0.0,0.0
6.68,4.76,8.43,2.45,9.99,0.0,0.0
6.69,5.12,8.36,2.1,10.0,0.0,0.0
6.7,5.48,7.98,1.56,9.8,0.0,0.0
6.71,5.96,7.37,0.932,9.53,0.0,0.0
6.72,6.42,6.83,0.442,9.38,0.0,0.0
6.73,6.64,6.45,0.133,9.26,0.0,0.0
6.74,6.96,6.23,-0.0248,9.34,0.0,0.0
6.75,7.46,6.27,-0.18,9.74,0.0,0.0
6.76,8.07,6.44,-0.41,10.3,0.0,0.0
6.77,8.7,6.72,-0.715,11.0,0.0,0.0
6.78,9.32,7.19,-0.942,11.8,0.0,0.0
6.79,9.99,7.8,-1.17,12.7,0.0,0.0
6.8,10.5,8.57,-1.43,13.7,0.0,0.0
6.81,9.86,9.19,-1.66,13.6,0.0,0.0
6.82,6.84,9.23,-1.75,11.6,0.0,0.0
6.84,5.67,9.17,-1.72,10.9,0.0,0.0
6.85,4.9,9.55,-1.66,10.9,0.0,0.0
6.86,4.2,10.1,-1.63,11.0,0.0,0.0
6.87,3.58,10.5,-1.68,11.2,0.0,0.0
6.88,3.2,10.9,-1.78,11.5,0.0,0.0
6.89,3.01,11.3,-1.8,11.9,0.0,0.0
6.9,3.0,12.0,-1.85,12.5,0.0,0.0
6.91,2.76,12.7,-1.91,13.1,0.0,0.0
6.92,2.47,13.2,-2.02,13.5,0.0,0.0
6.93,2.13,13.5,-2.24,13.9,0.0,0.0
6.94,2.06,13.7,-2.5,14.0,0.0,0.0
6.95,3.55,13.2,-2.63,13.9,0.0,0.0
6.96,4.29,12.8,-2.71,13.8,0.0,0.0
6.97,4.66,12.4,-2.82,13.5,0.0,0.0
6.98,4.99,12.1,-3.0,13.4,0.0,0.0
6.99,4.84,12.0,-3.18,13.3,0.0,0.0
7.0,4.07,11.8,-3.23,12.9,0.0,0.0
7.01,3.03,11.7,-2.81,12.4,0.0,0.0
7.02,2.5,11.0,-1.91,11.5,0.0,0.0
7.03,2.4,10.0,-1.41,10.4,0.0,0.0
7.04,2.14,9.15,-1.3,9.49,0.0,0.0
7.05,1.81,8.52,-1.06,8.78,0.0,0.0
7.06,1.45,7.95,-0.925,8.14,0.0,0.0
7.07,1.1,7.53,-0.916,7.67,0.0,0.0
7.08,1.39,7.32,-0.851,7.5,0.0,0.0
7.09,2.11,6.92,-0.541,7.26,0.0,0.0
7.1,1.92,6.68,-0.582,6.97,0.0,0.0
7.11,2.38,6.66,-0.95,7.13,0.0,0.0
7.12,2.38,6.5,-1.2,7.03,0.0,0.0
7.13,2.49,6.31,-1.46,6.94,0.0,0.0
7.14,2.56,6.19,-1.56,6.88,0.0,0.0
7.15,2.77,6.31,-1.55,7.06,0.0,0.0
7.16,3.03,6.52,-1.41,7.33,0.0,0.0
7.17,3.03,6.97,-1.09,7.68,0.0,0.0
7.18,2.74,7.44,-0.63,7.95,0.0,0.0
7.19,2.91,7.6,-0.107,8.14,0.0,0.0
7.2,3.09,7.75,0.188,8.35,0.0,0.0
7.21,2.87,8.29,0.224,8.77,0.0,0.0
7.22,2.81,8.49,0.109,8.95,0.0,0.0
7.23,2.84,8.54,0.0452,9.0,0.0,0.0
7.24,2.62,8.81,-0.0644,9.19,0.0,0.0
7.25,2.31,9.11,-0.141,9.4,0.0,0.0
7.26,2.07,9.33,0.0157,9.56,0.0,0.0
7.27,1.96,9.36,0.301,9.56,0.0,0.0
7.28,1.79,9.19,0.639,9.39,0.0,0.0
7.29,1.48,8.93,0.902,9.1,0.0,0.0
7.3,1.16,8.62,1.03,8.76,0.0,0.0
7.31,0.819,8.35,1.06,8.45,0.0,0.0
7.32,0.555,8.25,1.07,8.34,0.0,0.0
7.33,0.399,8.41,1.11,8.49,0.0,0.0
7.34,0.417,8.75,1.18,8.84,0.0,0.0
7.35,1.25,9.06,1.36,9.25,0.0,0.0
7.36,1.72,9.48,1.46,9.75,0.0,0.0
7.37,1.92,9.89,1.38,10.2,0.0,0.0
7.38,2.25,10.0,1.1,10.4,0.0,0.0
7.39,2.42,9.94,0.627,10.2,0.0,0.0
7.4,2.44,9.71,0.132,10.0,0.0,0.0
7.41,2.52,9.59,-0.227,9.92,0.0,0.0
7.42,2.69,9.74,-0.396,10.1,0.0,0.0
7.43,3.01,10.2,-0.434,10.7,0.0,0.0
7.44,3.47,10.9,-0.417,11.4,0.0,0.0
7.45,3.9,11.7,-0.517,12.3,0.0,0.0
7.46,4.48,12.2,-0.851,13.0,0.0,0.0
7.47,5.12,12.9,-1.34,14.0,0.0,0.0
7.48,5.74,13.6,-1.87,14.9,0.0,0.0
7.49,6.45,14.0,-2.44,15.6,0.0,0.0
7.5,7.45,14.1,-3.19,16.3,0.0,0.0
7.51,8.54,14.6,-4.18,17.4,0.0,0.0
7.52,8.89,14.5,-4.65,17.6,0.0,0.0
7.53,7.44,12.3,-4.03,14.9,0.0,0.0
7.54,5.07,11.0,-4.11,12.8,0.0,0.0
7.55,4.79,10.2,-4.61,12.2,0.0,0.0
7.56,3.49,9.22,-4.38,10.8,0.0,0.0
7.57,2.12,8.18,-3.82,9.27,0.0,0.0
7.58,1.87,7.51,-3.26,8.4,0.0,0.0
7.59,1.95,7.33,-2.72,8.06,0.0,0.0
7.6,1.9,7.26,-1.89,7.74,0.0,0.0
7.61,1.78,7.13,-1.18,7.44,0.0,0.0
7.62,1.8,7.63,-0.556,7.86,0.0,0.0
7.63,1.59,7.73,0.17,7.89,0.0,0.0
7.64,1.17,7.07,0.73,7.2,0.0,0.0
7.65,0.962,6.7,1.18,6.87,0.0,0.0
7.66,1.13,6.69,1.73,7.0,0.0,0.0
7.67,1.7,6.78,2.23,7.34,0.0,0.0
7.68,1.97,6.97,2.37,7.63,0.0,0.0
7.69,2.4,7.22,2.16,7.91,0.0,0.0
7.7,2.84,7.61,1.91,8.35,0.0,0.0
7.71,3.15,7.74,1.93,8.57,0.0,0.0
7.72,3.44,7.69,2.0,8.66,0.0,0.0
7.73,3.83,7.78,1.88,8.87,0.0,0.0
7.74,4.13,8.0,1.63,9.15,0.0,0.0
7.75,4.42,8.19,1.31,9.4,0.0,0.0
7.76,4.55,8.13,1.01,9.37,0.0,0.0
7.77,4.5,8.0,0.766,9.21,0.0,0.0
7.78,4.18,7.89,0.661,8.95,0.0,0.0
7.79,4.08,7.69,0.517,8.72,0.0,0.0
7.8,4.06,7.38,0.289,8.43,0.0,0.0
7.81,4.09,7.06,-0.0364,8.16,0.0,0.0
7.82,4.15,6.76,-0.323,7.94,0.0,0.0
7.83,4.23,6.65,-0.53,7.9,0.0,0.0
7.84,4.27,6.82,-0.606,8.07,0.0,0.0
7.85,4.48,7.39,-0.399,8.65,0.0,0.0
7.86,4.7,8.23,-0.0304,9.47,0.0,0.0
7.87,4.77,9.22,0.314,10.4,0.0,0.0
7.88,4.83,10.2,0.572,11.3,0.0,0.0
7.89,4.77,11.0,0.611,12.0,0.0,0.0
7.9,4.45,11.8,0.466,12.6,0.0,0.0
7.91,3.83,12.1,0.211,12.7,0.0,0.0
7.92,3.14,12.1,-0.0957,12.5,0.0,0.0
7.93,2.43,11.9,-0.657,12.2,0.0,0.0
7.94,1.89,11.7,-1.26,11.9,0.0,0.0
7.95,1.39,11.5,-1.67,11.7,0.0,0.0
7.96,1.02,11.8,-1.79,11.9,0.0,0.0
7.97,1.01,12.9,-1.67,13.1,0.0,0.0
7.98,1.74,14.8,-1.21,15.0,0.0,0.0
7.99,3.24,16.9,-0.935,17.2,0.0,0.0
8.0,4.73,17.9,-1.28,18.6,0.0,0.0
8.01,4.66,16.8,-2.55,17.6,0.0,0.0
8.02,3.5,14.7,-3.79,15.6,0.0,0.0
8.03,2.81,12.4,-3.91,13.3,0.0,0.0
8.04,2.75,10.6,-3.51,11.5,0.0,0.0
8.05,2.98,8.97,-3.1,9.95,0.0,0.0
8.06,3.37,7.2,-2.9,8.47,0.0,0.0
8.07,3.87,6.04,-2.89,7.73,0.0,0.0
8.08,4.29,5.24,-2.71,7.3,0.0,0.0
8.09,4.51,4.69,-2.36,6.92,0.0,0.0
8.1,4.45,4.56,-1.97,6.67,0.0,0.0
8.12,4.22,4.69,-1.5,6.49,0.0,0.0
8.13,4.15,5.22,-1.17,6.78,0.0,0.0
8.14,3.92,6.25,-0.969,7.45,0.0,0.0
8.15,3.59,7.5,-0.82,8.35,0.0,0.0
8.16,3.45,8.76,-0.846,9.46,0.0,0.0
8.17,3.41,9.53,-0.913,10.2,0.0,0.0
8.18,3.45,9.57,-1.07,10.2,0.0,0.0
8.19,3.39,9.33,-1.24,10.0,0.0,0.0
8.2,3.22,9.23,-1.41,9.88,0.0,0.0
8.21,3.01,9.5,-1.42,10.1,0.0,0.0
8.22,2.85,9.84,-1.23,10.3,0.0,0.0
8.23,2.8,9.99,-1.06,10.4,0.0,0.0
8.24,2.8,10.0,-0.983,10.5,0.0,0.0
8.25,2.84,10.0,-1.06,10.5,0.0,0.0
8.26,2.83,9.99,-1.17,10.5,0.0,0.0
8.27,2.79,9.89,-1.31,10.4,0.0,0.0
8.28,2.61,9.57,-1.25,10.0,0.0,0.0
8.29,2.39,9.07,-1.19,9.45,0.0,0.0
8.3,2.15,8.68,-1.28,9.03,0.0,0.0
8.31,1.86,8.51,-1.49,8.84,0.0,0.0
8.32,1.65,8.23,-1.55,8.54,0.0,0.0
8.33,1.47,7.8,-1.4,8.06,0.0,0.0
8.34,1.42,7.5,-1.15,7.72,0.0,0.0
8.35,1.51,7.41,-1.01,7.63,0.0,0.0
8.36,1.63,7.37,-0.802,7.59,0.0,0.0
8.37,1.85,7.51,-0.437,7.75,0.0,0.0
8.38,2.1,8.01,-0.138,8.28,0.0,0.0
8.39,2.38,8.68,0.0397,9.0,0.0,0.0
8.4,2.69,9.4,0.303,9.78,0.0,0.0
8.41,2.77,9.91,0.446,10.3,0.0,0.0
8.42,2.68,10.1,0.442,10.5,0.0,0.0
8.43,2.63,10.2,0.384,10.6,0.0,0.0
8.44,2.62,10.5,0.375,10.8,0.0,0.0
8.45,2.69,10.9,0.564,11.2,0.0,0.0
8.46,2.9,11.2,0.837,11.6,0.0,0.0
8.47,3.2,11.1,0.899,11.6,0.0,0.0
8.48,3.44,10.7,0.705,11.3,0.0,0.0
8.49,3.51,10.0,0.325,10.6,0.0,0.0
8.5,3.56,9.22,-0.029,9.89,0.0,0.0
8.51,3.64,8.7,-0.0856,9.43,0.0,0.0
8.52,3.67,8.36,0.0286,9.12,0.0,0.0
8.53,3.62,8.32,0.168,9.08,0.0,0.0
8.54,3.58,8.46,0.237,9.19,0.0,0.0
8.55,3.61,8.69,0.185,9.41,0.0,0.0
8.56,3.77,8.97,0.00689,9.73,0.0,0.0
8.57,3.95,9.21,-0.291,10.0,0.0,0.0
8.58,3.98,9.36,-0.541,10.2,0.0,0.0
8.59,3.85,9.46,-0.7,10.2,0.0,0.0
8.6,3.69,9.57,-0.835,10.3,0.0,0.0
8.61,3.47,9.65,-0.908,10.3,0.0,0.0
8.62,3.23,9.64,-0.892,10.2,0.0,0.0
8.63,3.06,9.54,-0.691,10.0,0.0,0.0
8.64,3.07,9.48,-0.318,9.97,0.0,0.0
8.65,3.15,9.46,-0.0141,9.97,0.0,0.0
8.66,3.21,9.39,0.184,9.92,0.0,0.0
8.67,3.28,9.3,0.323,9.86,0.0,0.0
8.68,3.28,9.22,0.406,9.8,0.0,0.0
8.69,3.26,9.17,0.482,9.74,0.0,0.0
8.7,3.28,9.15,0.497,9.73,0.0,0.0
8.71,3.24,9.1,0.467,9.67,0.0,0.0
8.72,3.21,9.08,0.379,9.64,0.0,0.0
8.73,3.14,9.15,0.248,9.68,0.0,0.0
8.74,3.06,9.18,0.0793,9.68,0.0,0.0
8.75,2.99,9.24,-0.0531,9.71,0.0,0.0
8.76,2.9,9.3,-0.0424,9.74,0.0,0.0
8.77,2.81,9.38,0.0457,9.79,0.0,0.0
8.78,2.78,9.45,0.154,9.85,0.0,0.0
8.79,2.76,9.49,0.2,9.89,0.0,0.0
8.8,2.78,9.49,0.215,9.89,0.0,0.0
8.81,2.79,9.47,0.238,9.87,0.0,0.0
8.82,2.79,9.41,0.269,9.82,0.0,0.0
8.83,2.81,9.35,0.3,9.77,0.0,0.0
8.84,2.79,9.32,0.312,9.73,0.0,0.0
8.85,2.82,9.27,0.304,9.69,0.0,0.0
8.86,2.85,9.26,0.298,9.7,0.0,0.0
8.87,2.9,9.26,0.366,9.71,0.0,0.0
8.88,2.86,9.27,0.41,9.71,0.0,0.0
8.89,2.88,9.3,0.494,9.75,0.0,0.0
8.9,2.87,9.33,0.521,9.78,0.0,0.0
8.91,2.95,9.36,0.381,9.82,0.0,0.0
8.92,2.98,9.34,0.383,9.81,0.0,0.0
8.93,2.89,9.36,0.43,9.81,0.0,0.0
8.94,3.01,9.35,0.451,9.83,0.0,0.0
8.95,3.02,9.55,0.504,10.0,0.0,0.0
8.96,2.97,9.57,0.419,10.0,0.0,0.0
8.97,2.88,9.55,0.275,9.97,0.0,0.0
8.98,2.76,9.58,0.0795,9.96,0.0,0.0
8.99,2.89,9.53,-0.0766,9.96,0.0,0.0
9.0,3.05,9.86,-0.0651,10.3,0.0,0.0
9.01,2.65,9.94,0.0253,10.3,0.0,0.0
9.02,2.93,9.87,-0.234,10.3,0.0,0.0
9.03,2.6,9.98,-0.143,10.3,0.0,0.0
9.04,2.34,10.2,0.403,10.5,0.0,0.0
9.05,2.18,10.3,0.77,10.5,0.0,0.0
9.06,1.62,9.82,0.511,9.97,0.0,0.0
9.07,1.78,9.66,0.136,9.82,0.0,0.0
9.08,2.27,9.92,0.0337,10.2,0.0,0.0
9.09,2.06,10.0,0.142,10.2,0.0,0.0
9.1,2.36,9.9,0.063,10.2,0.0,0.0
9.11,2.88,9.21,-0.211,9.66,0.0,0.0
9.12,3.22,8.16,1.25,8.86,0.0,0.0
9.13,3.96,9.21,2.06,10.2,0.0,0.0
9.14,4.27,9.01,0.763,10.0,0.0,0.0
9.15,4.96,8.91,1.7,10.3,0.0,0.0
9.16,4.76,8.62,3.32,10.4,0.0,0.0
9.17,4.45,7.63,4.59,9.95,0.0,0.0
9.18,4.17,7.79,3.03,9.34,0.0,0.0
9.19,3.67,8.17,0.563,8.97,0.0,0.0
9.2,3.21,8.01,-1.39,8.74,0.0,0.0
9.21,3.14,8.19,-2.23,9.05,0.0,0.0
9.22,2.65,8.28,-2.21,8.97,0.0,0.0
9.23,2.54,8.36,-1.65,8.89,0.0,0.0
9.24,3.06,9.03,-0.479,9.55,0.0,0.0
9.25,3.91,9.93,1.29,10.7,0.0,0.0
9.26,3.6,9.99,2.57,10.9,0.0,0.0
9.27,3.09,9.77,3.03,10.7,0.0,0.0
9.28,2.97,9.71,3.06,10.6,0.0,0.0
9.29,2.66,9.6,3.31,10.5,0.0,0.0
9.3,2.52,9.69,3.13,10.5,0.0,0.0
9.31,2.44,9.65,2.6,10.3,0.0,0.0
9.32,2.73,9.56,2.35,10.2,0.0,0.0
9.33,3.17,9.64,2.14,10.4,0.0,0.0
9.34,3.42,9.67,2.09,10.5,0.0,0.0
9.35,3.78,9.71,1.79,10.6,0.0,0.0
9.36,4.07,9.83,1.74,10.8,0.0,0.0
9.37,3.68,9.7,1.96,10.6,0.0,0.0
9.38,4.29,11.0,1.36,11.9,0.0,0.0
9.4,3.67,11.6,2.36,12.4,0.0,0.0
9.41,2.26,10.1,2.54,10.7,0.0,0.0
9.42,1.7,8.69,1.6,9.0,0.0,0.0
9.43,1.68,7.77,1.35,8.06,0.0,0.0
9.44,1.78,7.3,1.35,7.64,0.0,0.0
9.45,1.38,7.38,1.5,7.65,0.0,0.0
9.46,1.18,7.61,1.8,7.91,0.0,0.0
9.47,1.21,8.19,2.21,8.57,0.0,0.0
9.48,1.08,8.75,2.47,9.16,0.0,0.0
9.49,1.22,9.03,2.6,9.48,0.0,0.0
9.5,1.6,8.78,2.48,9.26,0.0,0.0
9.51,2.22,8.44,2.02,8.95,0.0,0.0
9.52,2.64,8.66,2.28,9.33,0.0,0.0
9.53,2.15,8.75,2.57,9.36,0.0,0.0
9.54,1.91,8.15,1.65,8.54,0.0,0.0
9.55,3.87,8.56,1.02,9.45,0.0,0.0
9.56,3.89,10.8,1.93,11.6,0.0,0.0
9.57,3.71,11.8,1.85,12.5,0.0,0.0
9.58,2.9,11.2,2.6,11.8,0.0,0.0
9.59,1.79,10.9,3.13,11.4,0.0,0.0
9.6,2.21,11.0,1.14,11.2,0.0,0.0
9.61,2.89,11.5,0.0951,11.9,0.0,0.0
9.62,2.72,11.3,1.45,11.7,0.0,0.0
9.63,2.41,10.8,1.81,11.2,0.0,0.0
9.64,2.29,10.1,1.32,10.5,0.0,0.0
9.65,2.38,9.8,0.925,10.1,0.0,0.0
9.66,2.21,9.57,0.834,9.85,0.0,0.0
9.67,1.67,9.31,0.929,9.5,0.0,0.0
9.68,1.1,9.27,1.13,9.41,0.0,0.0
9.69,1.04,9.25,1.04,9.37,0.0,0.0
9.7,1.56,8.96,0.437,9.1,0.0,0.0
9.71,1.52,8.44,0.401,8.58,0.0,0.0
9.72,0.929,8.09,0.466,8.16,0.0,0.0
9.73,1.17,8.15,0.33,8.24,0.0,0.0
9.74,1.83,8.26,0.747,8.49,0.0,0.0
9.75,0.914,9.25,3.46,9.92,0.0,0.0
9.76,1.01,9.84,2.71,10.3,0.0,0.0
9.77,1.35,9.6,0.668,9.72,0.0,0.0
9.78,1.8,9.26,0.134,9.43,0.0,0.0
9.79,1.8,9.25,0.767,9.45,0.0,0.0
9.8,1.73,9.58,1.61,9.87,0.0,0.0
9.81,1.53,9.69,1.52,9.93,0.0,0.0
9.82,1.17,9.72,1.13,9.85,0.0,0.0
